        0.0	0.0	0.042875083400775824	0.0	0.0	0.0	0.04530359953044037	0.0	0.042875083400775824	0.0	0.0	0.0	0.036943494209040556	0.0	0.0	0.0	0.0	0.042875083400775824	0.0	0.042875083400775824	0.0	0.042875083400775824
        0.0	0.0	0.0	0.0	0.026692151062956998	0.0	0.0	0.018796036781942114	0.0	0.04530359953044037	0.0	0.0	0.0	0.0	0.04530359953044037	0.0	0.0	0.0	0.0	0.0	0.0	0.0
        0.0	0.0	0.0	0.0	0.026692151062956998	0.0	0.0	0.018796036781942114	0.0	0.04530359953044037	0.0	0.0	0.0	0.0	0.0	0.0	0.042875083400775824	0.0	0.0	0.0	0.0	0.0
        0.0	0.0	0.042875083400775824	0.0	0.0	0.0	0.04530359953044037	0.018796036781942114	0.042875083400775824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.042875083400775824	0.0	0.042875083400775824	0.0	0.042875083400775824
        0.0	0.0	0.0	0.042875083400775824	0.026692151062956998	0.0	0.0	0.018796036781942114	0.0	0.0	0.0	0.0	0.0	0.0	0.04530359953044037	0.0	0.0	0.0	0.0	0.0	0.0	0.0
        0.0	0.0	0.042875083400775824	0.0	0.0	0.0	0.04530359953044037	0.0	0.042875083400775824	0.0	0.0	0.0	0.036943494209040556	0.0	0.0	0.0	0.0	0.042875083400775824	0.0	0.042875083400775824	0.0	0.042875083400775824
        0.0	0.0	0.0	0.0	0.026692151062956998	0.0	0.04530359953044037	0.018796036781942114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.042875083400775824	0.0	0.0	0.0	0.025617594450675796	0.0
        0.0	0.0	0.0	0.0	0.026692151062956998	0.0	0.0	0.018796036781942114	0.0	0.04530359953044037	0.0	0.0	0.0	0.0	0.04530359953044037	0.0	0.0	0.0	0.0	0.0	0.0	0.0
        0.025617594450675796	0.0	0.0	0.0	0.026692151062956998	0.025617594450675796	0.0	0.018796036781942114	0.0	0.0	0.025617594450675796	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
        0.0	0.0	0.0	0.042875083400775824	0.026692151062956998	0.0	0.0	0.018796036781942114	0.0	0.0	0.0	0.0	0.0	0.0	0.04530359953044037	0.0	0.0	0.0	0.0	0.0	0.0	0.0
        0.0	0.0	0.0	0.0	0.026692151062956998	0.0	0.0	0.018796036781942114	0.0	0.04530359953044037	0.0	0.0	0.0	0.0	0.0	0.0	0.042875083400775824	0.0	0.0	0.0	0.0	0.0
        0.0	0.0	0.0	0.042875083400775824	0.026692151062956998	0.0	0.0	0.018796036781942114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025617594450675796	0.0	0.0	0.0	0.0	0.0	0.0
